id,service_area_code,service_area_name,state,city,pincode,active_status,effective_from,effective_to,created_at,updated_at
4108,ESAPVIA,Vijaywada A,Andhra Pradesh,PRAKASAM,523301,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4109,ESAPVIA,Vijaywada A,Andhra Pradesh,Nellore,524001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4110,ESAPVIA,Vijaywada A,Andhra Pradesh,NELLORE,524003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4111,ESAPVIS,Vishakapatnam,Andhra Pradesh,NELLORE,524004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4112,ESAPVIC,Vijaywada C,Andhra Pradesh,Kovur,524005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4113,ESAPVIA,Vijaywada A,Andhra Pradesh,NELLORE,524101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4114,ESAPVIS,Vishakapatnam,Andhra Pradesh,NELLORE,524121,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4115,ESAPVIA,Vijaywada A,Andhra Pradesh,NELLORE,524126,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4116,ESTGHYA,Hyderabad A,Telangana,NELLORE,524201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4117,ESAPVIB,Vijaywada B,Andhra Pradesh,NELLORE,524228,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4118,ESAPVIA,Vijaywada A,Andhra Pradesh,NELLORE,524305,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4119,ESTGHYA,Hyderabad A,Telangana,NELLORE,524322,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4120,ESAPVIA,Vijaywada A,Andhra Pradesh,NELLORE,524346,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4121,ESAPVIS,Vishakapatnam,Andhra Pradesh,Visakhapatnam,530001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4122,ESAPVIB,Vijaywada B,Andhra Pradesh,Visakhapatnam,530002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4123,ESTGHYA,Hyderabad A,Telangana,Visakhapatnam,530003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4124,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4125,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4126,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530007,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4127,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530008,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4128,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530009,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4129,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530011,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4130,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530012,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4131,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530013,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4132,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530016,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4133,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530017,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4134,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530018,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4135,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530022,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4136,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530024,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4137,ESAPVIA,Vijaywada A,Andhra Pradesh,Visakhapatnam,530026,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4138,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4139,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530040,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4140,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,530044,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4141,ESAPVIS,Vishakapatnam,Andhra Pradesh,Visakhapatnam,530046,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4142,ESAPVIS,Vishakapatnam,Andhra Pradesh,Anakapalli,531001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4143,ESAPVIS,Vishakapatnam,Andhra Pradesh,VISAKHAPATNAM,531035,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4144,ESAPVIS,Vishakapatnam,Andhra Pradesh,VISAKHAPATNAM,531055,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4145,ESTGHYA,Hyderabad A,Telangana,Visakhapatnam,531116,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4146,ESAPVIS,Vishakapatnam,Andhra Pradesh,Visakhapatanam,531162,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4147,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,531163,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4148,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,531173,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4149,ESAPVIS,Vishakapatnam,Andhra Pradesh,Srikakulam,532001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4150,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vizianagaram,532127,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4151,ESAPVIS,Vishakapatnam,Andhra Pradesh,Srikakulam,532148,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4152,ESAPVIS,Vishakapatnam,Andhra Pradesh,Srikakulam,532185,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4153,ESAPVIS,Vishakapatnam,Andhra Pradesh,SRIKAKULAM,532222,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4154,ESAPVIA,Vijaywada A,Andhra Pradesh,SRIKAKULAM,532407,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4155,ESAPVIA,Vijaywada A,Andhra Pradesh,EAST GODAVARI,533001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4156,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4157,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533007,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4158,ESAPVIS,Vishakapatnam,Andhra Pradesh,EAST GODAVARI,533101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4159,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533103,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4160,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533105,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4161,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4162,ESAPVIS,Vishakapatnam,Andhra Pradesh,East Godavari,533238,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4163,ESAPVIS,Vishakapatnam,Andhra Pradesh,East Godavari,533242,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4164,ESAPVIA,Vijaywada A,Andhra Pradesh,East Godavari,533244,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4165,ESAPVIS,Vishakapatnam,Andhra Pradesh,EAST GODAVARI,533255,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4166,ESTGHYA,Hyderabad A,Telangana,East Godavari,533263,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4167,ESAPVIA,Vijaywada A,Andhra Pradesh,EAST GODAVARI,533289,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4168,ESTGHYA,Hyderabad A,Telangana,East Godavari,533306,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4169,ESAPVIS,Vishakapatnam,Andhra Pradesh,EAST GODAVARI,533308,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4170,ESAPVIB,Vijaywada B,Andhra Pradesh,EAST GODAVARI,533401,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4171,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533406,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4172,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,533440,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4173,ESAPVIS,Vishakapatnam,Andhra Pradesh,EAST GODAVARI,533444,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4174,ESAPVIB,Vijaywada B,Andhra Pradesh,WEST GODAVARI,534001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4175,ESAPVIB,Vijaywada B,Andhra Pradesh,Eluru,534002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4176,ESTGHYA,Hyderabad A,Telangana,WEST GODAVARI,534005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4177,ESAPVIB,Vijaywada B,Andhra Pradesh,WEST GODAVARI,534006,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4178,ESAPVIB,Vijaywada B,Andhra Pradesh,West Godavari,534101,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4179,ESAPVIA,Vijaywada A,Andhra Pradesh,West Godavari,534198,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4180,ESAPVIB,Vijaywada B,Andhra Pradesh,West Godavari,534201,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4181,ESAPVIA,Vijaywada A,Andhra Pradesh,West Godavari,534202,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4182,ESTGHYA,Hyderabad A,Telangana,West Godavari,534211,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4183,ESTGHYA,Hyderabad A,Telangana,West Godavari,534260,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4184,ESAPVIA,Vijaywada A,Andhra Pradesh,West Godavari,534280,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4185,ESAPVIA,Vijaywada A,Andhra Pradesh,West Godavari,534301,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4186,ESTGHYA,Hyderabad A,Telangana,West Godavari,534350,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4187,ESAPVIA,Vijaywada A,Andhra Pradesh,WEST GODAVARI,534447,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4188,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vizianagaram,535001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4189,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vizianagaram,535002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4190,ESAPVIS,Vishakapatnam,Andhra Pradesh,VIZIANAGARAM,535003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4191,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vishakapatnam,535145,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4192,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vizianagaram,535161,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4193,ESTGHYA,Hyderabad A,Telangana,Vizianagaram,535183,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4194,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vizianagaram,535240,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4195,ESAPVIS,Vishakapatnam,Andhra Pradesh,Vizianagaram,535501,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4196,ESTGHYA,Hyderabad A,Telangana,VIZIANAGARAM,535558,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4197,ESTGHYA,Hyderabad A,Telangana,VIZIANAGARAM,535573,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4198,ESAPVIS,Vishakapatnam,Andhra Pradesh,Salur,535591,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4199,EEBHPUR,Purnia,Bihar,Araria,854311,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4200,ESKAMYS,Mysore,Karnataka,Channapatna,552160,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4201,ESKABAD,Bangalore D,Karnataka,Bengaluru,560001,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4202,ESKABAC,Bangalore C,KARNATAKA,Bengaluru,560002,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4203,ESKABAD,Bangalore D,Karnataka,Bengaluru,560003,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4204,ESKABAD,Bangalore D,Karnataka,Bengaluru,560004,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4205,ESKABAD,Bangalore D,Karnataka,Bengaluru,560005,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4206,ESKABAD,Bangalore D,Karnataka,Bangalore,560008,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4207,ESKABAD,Bangalore D,Karnataka,Bangalore,560010,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4208,ESKABAC,Bangalore C,KARNATAKA,Bengaluru,560011,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4209,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560013,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4210,ESKABAE,Banglore E,KARNATAKA,Bengaluru,560015,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4211,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560016,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4212,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560018,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4213,ESKABAD,Bangalore D,Karnataka,Bangalore,560019,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4214,ESKABAD,Bangalore D,Karnataka,Bangalore,560021,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4215,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560022,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4216,ESKABAD,Bangalore D,Karnataka,Bangalore,560023,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4217,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560024,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4218,ESKABAB,Bangalore B,Karnataka,Banglore,560025,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4219,ESKABAD,Bangalore D,Karnataka,Bangalore,560026,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4220,ESKABAD,Bangalore D,Karnataka,Bangalore,560027,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4221,ESKABAD,Bangalore D,Karnataka,Bangalore,560029,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4222,ESKABAB,Bangalore B,Karnataka,Bangalore,560030,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4223,ESKABAB,Bangalore B,Karnataka,Bangalore,560032,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4224,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560033,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4225,ESKABAD,Bangalore D,Karnataka,Bengaluru,560034,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4226,ESKABAB,Bangalore B,Karnataka,Bengaluru,560035,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4227,ESKABAE,Banglore E,KARNATAKA,Bangalore,560036,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4228,ESKABAD,Bangalore D,Karnataka,Bengaluru,560037,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4229,ESKABAC,Bangalore C,KARNATAKA,Bengaluru,560038,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4230,ESKABAB,Bangalore B,Karnataka,Bangalore,560039,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4231,ESKABAD,Bangalore D,Karnataka,Bangalore,560040,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4232,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560041,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4233,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560042,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
4234,ESKABAC,Bangalore C,KARNATAKA,Bangalore,560043,YES,,,Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time),Wed May 20 2026 09:17:29 GMT+0530 (India Standard Time)
